Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Power,Temp_diff,Tool_wear_squared
300.8,311.7,1681.0,31.3,221,0,0,0,0,0,0,False,True,False,52615.3,10.899999999999977,48841
300.8,311.8,1417.0,43.4,223,0,0,0,0,0,0,False,True,False,61497.799999999996,11.0,49729
300.7,311.7,1532.0,40.0,0,0,0,0,0,0,0,False,False,True,61280.0,11.0,0
300.7,311.7,1499.0,38.9,3,0,0,0,0,0,0,False,False,True,58311.1,11.0,9
300.8,311.7,1432.0,45.8,6,0,0,0,0,0,0,False,True,False,65585.59999999999,10.899999999999977,36
300.8,311.7,1753.0,29.0,8,0,0,0,0,0,0,False,True,False,50837.0,10.899999999999977,64
300.8,311.7,1414.0,49.0,10,0,0,0,0,0,0,False,True,False,69286.0,10.899999999999977,100
300.8,311.7,1655.0,32.2,12,0,0,0,0,0,0,False,True,False,53291.00000000001,10.899999999999977,144
300.8,311.6,1516.0,35.6,14,0,0,0,0,0,0,False,True,False,53969.6,10.800000000000011,196
300.8,311.7,1426.0,45.5,16,0,0,0,0,0,0,False,True,False,64883.0,10.899999999999977,256
300.8,311.7,1479.0,39.4,18,0,0,0,0,0,0,False,True,False,58272.6,10.899999999999977,324
300.7,311.5,1569.0,36.4,20,0,0,0,0,0,0,False,False,True,57111.6,10.800000000000011,400
300.8,311.6,1568.0,36.0,23,0,0,0,0,0,0,False,True,False,56448.0,10.800000000000011,529
300.9,311.8,1843.0,24.5,25,0,0,0,0,0,0,False,False,True,45153.5,10.900000000000034,625
300.9,311.9,1480.0,40.9,28,0,0,0,0,0,0,False,False,True,60532.0,11.0,784
301.0,312.0,1447.0,36.8,31,0,0,0,0,0,0,False,True,False,53249.6,11.0,961
301.0,311.9,1454.0,41.9,33,0,0,0,0,0,0,False,True,False,60922.6,10.899999999999977,1089
300.9,311.9,1310.0,56.1,35,0,0,0,0,0,0,False,False,True,73491.0,11.0,1225
300.9,311.9,1513.0,38.0,38,0,0,0,0,0,0,True,False,False,57494.0,11.0,1444
300.9,311.9,1895.5,16.5,43,0,0,0,0,0,0,True,False,False,31275.75,11.0,1849
301.0,312.1,1377.0,49.9,48,0,0,0,0,0,0,False,True,False,68712.3,11.100000000000023,2304
301.0,312.1,1585.0,32.3,50,0,0,0,0,0,0,False,True,False,51195.49999999999,11.100000000000023,2500
301.1,312.2,1491.0,42.6,52,0,0,0,0,0,0,True,False,False,63516.6,11.099999999999966,2704
301.0,312.2,1264.0,59.0,57,0,0,0,0,0,0,False,True,False,74576.0,11.199999999999989,3249
301.0,312.2,1372.0,47.0,59,0,0,0,0,0,0,False,True,False,64484.0,11.199999999999989,3481
301.0,312.2,1510.0,39.9,61,0,0,0,0,0,0,False,True,False,60249.0,11.199999999999989,3721
300.9,312.1,1423.0,40.2,63,0,0,0,0,0,0,False,True,False,57204.600000000006,11.200000000000045,3969
301.1,312.3,1464.0,35.3,65,0,0,0,0,0,0,False,True,False,51679.2,11.199999999999989,4225
301.0,312.2,1602.0,35.9,67,0,0,0,0,0,0,False,True,False,57511.799999999996,11.199999999999989,4489
301.0,312.2,1629.0,32.6,69,0,0,0,0,0,0,False,False,True,53105.4,11.199999999999989,4761
300.9,312.2,1811.0,23.2,72,0,0,0,0,0,0,False,True,False,42015.2,11.300000000000011,5184
300.9,312.1,1711.0,28.8,74,0,0,0,0,0,0,False,True,False,49276.8,11.200000000000045,5476
300.9,312.1,1297.0,48.6,76,0,0,0,0,0,0,False,False,True,63034.200000000004,11.200000000000045,5776
301.0,312.1,1405.0,46.1,79,0,0,0,0,0,0,False,True,False,64770.5,11.100000000000023,6241
301.1,312.2,1397.0,54.9,81,0,0,0,0,0,0,False,True,False,76695.3,11.099999999999966,6561
301.1,312.3,1682.0,29.7,83,0,0,0,0,0,0,False,True,False,49955.4,11.199999999999989,6889
301.2,312.3,1528.0,38.4,85,0,0,0,0,0,0,False,True,False,58675.2,11.100000000000023,7225
301.2,312.3,1548.0,38.3,87,0,0,0,0,0,0,False,False,True,59288.399999999994,11.100000000000023,7569
301.2,312.4,1395.0,47.8,90,0,0,0,0,0,0,True,False,False,66681.0,11.199999999999989,8100
301.2,312.4,1378.0,59.0,95,0,0,0,0,0,0,False,True,False,81302.0,11.199999999999989,9025
301.2,312.4,1480.0,53.5,97,0,0,0,0,0,0,False,True,False,79180.0,11.199999999999989,9409
301.2,312.4,1428.0,36.6,99,0,0,0,0,0,0,False,False,True,52264.8,11.199999999999989,9801
301.2,312.4,1505.0,39.6,102,0,0,0,0,0,0,False,False,True,59598.0,11.199999999999989,10404
301.0,312.3,1445.0,36.4,105,0,0,0,0,0,0,False,True,False,52598.0,11.300000000000011,11025
301.0,312.3,1488.0,42.6,107,0,0,0,0,0,0,False,True,False,63388.8,11.300000000000011,11449
301.0,312.2,1601.0,33.0,109,0,0,0,0,0,0,False,True,False,52833.0,11.199999999999989,11881
301.0,312.3,1550.0,34.9,111,0,0,0,0,0,0,False,True,False,54095.0,11.300000000000011,12321
301.0,312.2,1540.0,34.1,113,0,0,0,0,0,0,False,True,False,52514.0,11.199999999999989,12769
301.1,312.3,1587.0,34.5,115,0,0,0,0,0,0,False,True,False,54751.5,11.199999999999989,13225
301.0,312.2,1489.0,40.3,117,0,0,0,0,0,0,True,False,False,60006.7,11.199999999999989,13689
301.1,312.3,1486.0,34.9,122,0,0,0,0,0,0,False,True,False,51861.4,11.199999999999989,14884
301.1,312.4,1430.0,37.9,124,0,0,0,0,0,0,False,True,False,54197.0,11.299999999999955,15376
301.1,312.4,1809.0,25.1,126,0,0,0,0,0,0,False,False,True,45405.9,11.299999999999955,15876
301.1,312.3,1534.0,39.0,129,0,0,0,0,0,0,False,True,False,59826.0,11.199999999999989,16641
301.1,312.3,1852.0,25.9,131,0,0,0,0,0,0,False,False,True,47966.799999999996,11.199999999999989,17161
301.1,312.3,1595.0,31.9,134,0,0,0,0,0,0,False,True,False,50880.5,11.199999999999989,17956
301.0,312.3,1424.0,43.5,136,0,0,0,0,0,0,False,True,False,61944.0,11.300000000000011,18496
301.0,312.2,1776.0,28.8,138,0,0,0,0,0,0,False,True,False,51148.8,11.199999999999989,19044
301.0,312.2,1499.0,41.5,140,0,0,0,0,0,0,False,False,True,62208.5,11.199999999999989,19600
301.0,312.2,1895.5,12.800000000000011,143,1,0,0,1,0,0,False,False,True,24262.400000000023,11.199999999999989,20449
300.9,312.1,1359.0,51.7,146,0,0,0,0,0,0,False,True,False,70260.3,11.200000000000045,21316
300.9,312.1,1617.0,31.0,148,0,0,0,0,0,0,False,False,True,50127.0,11.200000000000045,21904
300.8,312.0,1443.0,53.3,151,0,0,0,0,0,0,False,False,True,76911.9,11.199999999999989,22801
300.8,312.0,1374.0,50.2,154,0,0,0,0,0,0,False,True,False,68974.8,11.199999999999989,23716
300.9,312.1,1851.0,23.0,156,0,0,0,0,0,0,False,False,True,42573.0,11.200000000000045,24336
300.8,312.0,1274.0,67.19999999999999,159,0,0,0,0,0,0,False,False,True,85612.79999999999,11.199999999999989,25281
300.9,312.0,1533.0,44.0,162,0,0,0,0,0,0,False,True,False,67452.0,11.100000000000023,26244
300.8,312.0,1477.0,37.3,164,0,0,0,0,0,0,False,True,False,55092.1,11.199999999999989,26896
300.9,312.1,1462.0,46.0,166,0,0,0,0,0,0,False,True,False,67252.0,11.200000000000045,27556
301.0,312.1,1664.0,28.4,168,0,0,0,0,0,0,False,False,True,47257.6,11.100000000000023,28224
300.8,311.9,1414.0,41.1,171,0,0,0,0,0,0,False,True,False,58115.4,11.099999999999966,29241
300.9,312.0,1895.5,17.8,173,0,0,0,0,0,0,True,False,False,33739.9,11.100000000000023,29929
300.8,311.8,1323.0,61.1,178,0,0,0,0,0,0,False,True,False,80835.3,11.0,31684
300.8,311.8,1427.0,43.3,180,0,0,0,0,0,0,False,True,False,61789.1,11.0,32400
300.9,312.0,1375.0,56.1,182,0,0,0,0,0,0,False,False,True,77137.5,11.100000000000023,33124
300.9,312.0,1402.0,50.7,185,0,0,0,0,0,0,False,False,True,71081.40000000001,11.100000000000023,34225
300.9,312.0,1500.0,44.2,188,0,0,0,0,0,0,False,True,False,66300.0,11.100000000000023,35344
301.0,312.0,1558.0,37.5,190,0,0,0,0,0,0,False,False,True,58425.0,11.0,36100
300.9,312.0,1447.0,41.4,193,0,0,0,0,0,0,False,False,True,59905.799999999996,11.100000000000023,37249
301.0,312.0,1518.0,39.3,196,0,0,0,0,0,0,False,True,False,59657.399999999994,11.0,38416
301.0,311.9,1889.0,23.5,198,0,0,0,0,0,0,False,True,False,44391.5,10.899999999999977,39204
301.0,312.1,1675.0,30.7,200,0,0,0,0,0,0,False,True,False,51422.5,11.100000000000023,40000
300.9,312.0,1720.0,27.9,202,0,0,0,0,0,0,True,False,False,47988.0,11.100000000000023,40804
301.0,312.0,1499.0,34.6,207,0,0,0,0,0,0,False,False,True,51865.4,11.0,42849
300.9,312.0,1441.0,43.8,210,0,0,0,0,0,0,False,True,False,63115.799999999996,11.100000000000023,44100
300.9,312.0,1397.0,42.7,212,0,0,0,0,0,0,True,False,False,59651.9,11.100000000000023,44944
300.9,312.0,1493.0,38.7,217,0,0,0,0,0,0,False,True,False,57779.100000000006,11.100000000000023,47089
300.8,312.0,1422.0,50.7,219,0,0,0,0,0,0,False,False,True,72095.40000000001,11.199999999999989,47961
300.7,311.9,1399.0,50.2,222,1,0,0,0,1,0,False,True,False,70229.8,11.199999999999989,49284
300.6,311.9,1425.0,44.9,224,0,0,0,0,0,0,False,True,False,63982.5,11.299999999999955,50176
300.6,311.8,1501.0,44.8,226,0,0,0,0,0,0,False,True,False,67244.8,11.199999999999989,51076
300.6,311.9,1629.0,35.3,0,0,0,0,0,0,0,False,False,True,57503.7,11.299999999999955,0
300.6,312.0,1490.0,42.2,3,0,0,0,0,0,0,False,True,False,62878.00000000001,11.399999999999977,9
300.7,312.0,1550.0,32.4,5,0,0,0,0,0,0,False,True,False,50220.0,11.300000000000011,25
300.8,312.0,1416.0,46.5,7,0,0,0,0,0,0,False,True,False,65844.0,11.199999999999989,49
300.7,311.9,1485.0,38.8,9,0,0,0,0,0,0,False,True,False,57617.99999999999,11.199999999999989,81
300.7,311.8,1564.0,36.8,11,0,0,0,0,0,0,False,True,False,57555.2,11.100000000000023,121
300.7,311.7,1895.5,19.7,13,0,0,0,0,0,0,False,True,False,37341.35,11.0,169
300.7,311.7,1460.0,46.1,15,0,0,0,0,0,0,False,True,False,67306.0,11.0,225
300.7,311.8,1603.0,34.1,17,0,0,0,0,0,0,False,True,False,54662.3,11.100000000000023,289
300.7,311.8,1486.0,47.3,19,0,0,0,0,0,0,False,True,False,70287.8,11.100000000000023,361
300.8,311.9,1560.0,31.8,21,0,0,0,0,0,0,False,True,False,49608.0,11.099999999999966,441
300.8,311.9,1498.0,39.3,23,0,0,0,0,0,0,False,True,False,58871.399999999994,11.099999999999966,529
300.8,311.9,1431.0,48.5,25,0,0,0,0,0,0,True,False,False,69403.5,11.099999999999966,625
300.8,311.9,1486.0,45.1,30,0,0,0,0,0,0,False,True,False,67018.6,11.099999999999966,900
300.7,311.9,1486.0,35.8,32,0,0,0,0,0,0,False,True,False,53198.799999999996,11.199999999999989,1024
300.7,311.8,1441.0,38.1,34,0,0,0,0,0,0,False,True,False,54902.1,11.100000000000023,1156
300.7,311.9,1366.0,55.1,36,0,0,0,0,0,0,False,False,True,75266.6,11.199999999999989,1296
300.6,311.8,1471.0,41.4,39,0,0,0,0,0,0,False,True,False,60899.4,11.199999999999989,1521
300.6,311.9,1463.0,38.2,41,0,0,0,0,0,0,False,True,False,55886.600000000006,11.299999999999955,1681
300.6,311.9,1413.0,41.3,43,0,0,0,0,0,0,False,True,False,58356.899999999994,11.299999999999955,1849
300.6,311.9,1604.0,30.5,45,0,0,0,0,0,0,True,False,False,48922.0,11.299999999999955,2025
300.7,312.0,1401.0,51.1,50,0,0,0,0,0,0,False,True,False,71591.1,11.300000000000011,2500
300.6,311.8,1652.0,27.2,52,0,0,0,0,0,0,False,True,False,44934.4,11.199999999999989,2704
300.5,311.9,1403.0,45.7,54,0,0,0,0,0,0,False,True,False,64117.100000000006,11.399999999999977,2916
300.5,311.9,1887.0,21.7,56,0,0,0,0,0,0,False,True,False,40947.9,11.399999999999977,3136
300.4,311.8,1405.0,47.9,58,0,0,0,0,0,0,False,True,False,67299.5,11.400000000000034,3364
300.2,311.6,1496.0,41.1,60,0,0,0,0,0,0,True,False,False,61485.6,11.400000000000034,3600
300.1,311.5,1499.0,43.4,65,0,0,0,0,0,0,False,True,False,65056.6,11.399999999999977,4225
300.2,311.5,1549.0,37.2,67,0,0,0,0,0,0,False,True,False,57622.8,11.300000000000011,4489
300.3,311.6,1515.0,44.9,69,0,0,0,0,0,0,False,True,False,68023.5,11.300000000000011,4761
300.2,311.6,1540.0,37.7,71,0,0,0,0,0,0,False,True,False,58058.00000000001,11.400000000000034,5041
300.2,311.5,1426.0,44.3,73,0,0,0,0,0,0,True,False,False,63171.799999999996,11.300000000000011,5329
300.2,311.6,1465.0,41.4,78,0,0,0,0,0,0,False,False,True,60651.0,11.400000000000034,6084
300.3,311.6,1359.0,54.1,81,0,0,0,0,0,0,False,False,True,73521.90000000001,11.300000000000011,6561
300.3,311.7,1551.0,36.4,84,0,0,0,0,0,0,False,False,True,56456.399999999994,11.399999999999977,7056
300.5,311.8,1596.0,34.8,87,0,0,0,0,0,0,False,True,False,55540.799999999996,11.300000000000011,7569
300.5,311.9,1670.0,26.3,89,0,0,0,0,0,0,False,False,True,43921.0,11.399999999999977,7921
300.4,311.9,1868.0,21.3,92,0,0,0,0,0,0,False,True,False,39788.4,11.5,8464
300.6,312.0,1490.0,39.8,94,0,0,0,0,0,0,False,False,True,59301.99999999999,11.399999999999977,8836
300.5,311.9,1676.0,35.2,97,0,0,0,0,0,0,False,False,True,58995.200000000004,11.399999999999977,9409
300.5,311.9,1875.0,22.1,100,0,0,0,0,0,0,False,False,True,41437.5,11.399999999999977,10000
300.5,312.0,1867.0,23.0,103,0,0,0,0,0,0,False,False,True,42941.0,11.5,10609
300.5,312.0,1646.0,29.5,106,0,0,0,0,0,0,False,True,False,48557.0,11.5,11236
300.5,312.0,1375.0,43.2,108,0,0,0,0,0,0,True,False,False,59400.00000000001,11.5,11664
300.5,312.0,1558.0,36.7,113,0,0,0,0,0,0,False,True,False,57178.600000000006,11.5,12769
300.4,312.0,1631.0,34.9,115,0,0,0,0,0,0,False,True,False,56921.899999999994,11.600000000000023,13225
300.4,312.0,1366.0,43.0,117,0,0,0,0,0,0,False,True,False,58738.0,11.600000000000023,13689
300.3,311.8,1360.0,48.0,119,0,0,0,0,0,0,False,True,False,65280.0,11.5,14161
300.3,311.8,1547.0,39.7,121,0,0,0,0,0,0,False,True,False,61415.9,11.5,14641
300.3,311.7,1571.0,31.2,123,0,0,0,0,0,0,False,True,False,49015.2,11.399999999999977,15129
300.2,311.5,1528.0,36.1,125,0,0,0,0,0,0,False,True,False,55160.8,11.300000000000011,15625
300.2,311.5,1432.0,43.6,127,0,0,0,0,0,0,True,False,False,62435.200000000004,11.300000000000011,16129
300.2,311.6,1356.0,53.5,132,0,0,0,0,0,0,False,True,False,72546.0,11.400000000000034,17424
300.1,311.5,1422.0,46.2,134,0,0,0,0,0,0,True,False,False,65696.40000000001,11.399999999999977,17956
300.1,311.4,1438.0,42.2,139,0,0,0,0,0,0,False,True,False,60683.600000000006,11.299999999999955,19321
300.2,311.4,1483.0,44.4,141,0,0,0,0,0,0,False,True,False,65845.2,11.199999999999989,19881
300.2,311.4,1331.0,49.8,143,0,0,0,0,0,0,False,True,False,66283.8,11.199999999999989,20449
300.2,311.4,1463.0,37.5,145,0,0,0,0,0,0,False,True,False,54862.5,11.199999999999989,21025
300.1,311.4,1446.0,40.6,147,0,0,0,0,0,0,False,True,False,58707.6,11.299999999999955,21609
300.1,311.4,1356.0,45.7,149,0,0,0,0,0,0,False,True,False,61969.200000000004,11.299999999999955,22201
300.1,311.3,1676.0,30.3,151,0,0,0,0,0,0,False,True,False,50782.8,11.199999999999989,22801
300.1,311.4,1895.5,23.0,153,0,0,0,0,0,0,False,True,False,43596.5,11.299999999999955,23409
300.2,311.6,1375.0,56.9,155,0,0,0,0,0,0,False,True,False,78237.5,11.400000000000034,24025
300.2,311.6,1513.0,40.8,157,0,0,0,0,0,0,False,False,True,61730.399999999994,11.400000000000034,24649
300.2,311.6,1511.0,35.7,160,0,0,0,0,0,0,False,True,False,53942.700000000004,11.400000000000034,25600
300.2,311.6,1662.0,28.8,162,0,0,0,0,0,0,True,False,False,47865.6,11.400000000000034,26244
300.2,311.7,1493.0,48.3,167,0,0,0,0,0,0,False,True,False,72111.9,11.5,27889
300.2,311.7,1555.0,37.4,169,0,0,0,0,0,0,False,False,True,58157.0,11.5,28561
300.3,311.7,1452.0,41.5,172,0,0,0,0,0,0,False,True,False,60258.0,11.399999999999977,29584
300.2,311.6,1500.0,39.0,174,0,0,0,0,0,0,False,True,False,58500.0,11.400000000000034,30276
300.2,311.7,1603.0,30.5,176,0,0,0,0,0,0,False,True,False,48891.5,11.5,30976
300.3,311.7,1682.0,27.8,178,0,0,0,0,0,0,False,True,False,46759.6,11.399999999999977,31684
300.3,311.8,1567.0,37.7,180,0,0,0,0,0,0,False,True,False,59075.9,11.5,32400
300.3,311.8,1413.0,46.0,182,0,0,0,0,0,0,False,True,False,64998.0,11.5,33124
300.3,311.9,1429.0,41.6,184,0,0,0,0,0,0,False,False,True,59446.4,11.599999999999966,33856
300.3,311.9,1692.0,31.5,187,0,0,0,0,0,0,False,True,False,53298.0,11.599999999999966,34969
300.4,311.9,1476.0,48.7,189,0,0,0,0,0,0,False,True,False,71881.2,11.5,35721
300.4,312.0,1596.0,30.4,191,0,0,0,0,0,0,False,False,True,48518.399999999994,11.600000000000023,36481
300.3,311.9,1390.0,49.0,194,0,0,0,0,0,0,True,False,False,68110.0,11.599999999999966,37636
300.3,311.8,1607.0,33.7,199,0,0,0,0,0,0,False,False,True,54155.9,11.5,39601
300.3,311.7,1821.0,26.3,202,0,0,0,0,0,0,False,True,False,47892.3,11.399999999999977,40804
300.3,311.8,1895.5,18.5,204,0,0,0,0,0,0,True,False,False,35066.75,11.5,41616
300.4,311.8,1553.0,33.1,209,1,1,0,0,0,0,False,False,True,51404.3,11.400000000000034,43681
300.4,311.8,1442.0,45.1,0,0,0,0,0,0,0,False,False,True,65034.200000000004,11.400000000000034,0
300.4,311.7,1459.0,45.6,3,0,0,0,0,0,0,False,True,False,66530.40000000001,11.300000000000011,9
300.4,311.8,1895.5,13.5,5,0,0,0,0,0,0,True,False,False,25589.25,11.400000000000034,25
300.4,311.8,1367.0,57.2,10,0,0,0,0,0,0,False,True,False,78192.40000000001,11.400000000000034,100
300.3,311.8,1895.5,19.6,12,0,0,0,0,0,0,False,True,False,37151.8,11.5,144
300.3,311.7,1406.0,47.5,14,0,0,0,0,0,0,False,True,False,66785.0,11.399999999999977,196
300.3,311.8,1548.0,33.0,16,0,0,0,0,0,0,False,True,False,51084.0,11.5,256
300.3,311.7,1333.0,55.2,18,0,0,0,0,0,0,False,True,False,73581.6,11.399999999999977,324
300.2,311.6,1767.0,26.4,20,0,0,0,0,0,0,False,True,False,46648.799999999996,11.400000000000034,400
300.2,311.6,1827.0,27.0,22,0,0,0,0,0,0,False,True,False,49329.0,11.400000000000034,484
300.2,311.6,1533.0,46.4,24,0,0,0,0,0,0,False,False,True,71131.2,11.400000000000034,576
300.2,311.5,1515.0,36.8,27,0,0,0,0,0,0,True,False,False,55751.99999999999,11.300000000000011,729
300.2,311.4,1568.0,41.0,32,0,0,0,0,0,0,False,True,False,64288.0,11.199999999999989,1024
300.2,311.4,1452.0,47.8,34,0,0,0,0,0,0,False,True,False,69405.59999999999,11.199999999999989,1156
300.2,311.4,1433.0,37.9,36,0,0,0,0,0,0,False,True,False,54310.7,11.199999999999989,1296
300.1,311.3,1650.0,33.8,38,0,0,0,0,0,0,False,False,True,55769.99999999999,11.199999999999989,1444
300.1,311.4,1629.0,31.3,41,0,0,0,0,0,0,False,True,False,50987.700000000004,11.299999999999955,1681
300.0,311.3,1520.0,39.2,43,0,0,0,0,0,0,False,True,False,59584.00000000001,11.300000000000011,1849
300.0,311.2,1393.0,43.1,45,0,0,0,0,0,0,True,False,False,60038.3,11.199999999999989,2025
299.9,311.2,1364.0,49.6,50,0,0,0,0,0,0,True,False,False,67654.40000000001,11.300000000000011,2500
299.9,311.3,1389.0,50.0,55,0,0,0,0,0,0,False,False,True,69450.0,11.400000000000034,3025
299.8,311.1,1466.0,46.1,58,0,0,0,0,0,0,False,True,False,67582.6,11.300000000000011,3364
299.7,311.1,1650.0,32.4,60,0,0,0,0,0,0,False,True,False,53460.0,11.400000000000034,3600
299.6,311.0,1554.0,36.3,62,0,0,0,0,0,0,False,True,False,56410.2,11.399999999999977,3844
299.6,310.9,1474.0,39.7,64,0,0,0,0,0,0,False,False,True,58517.8,11.299999999999955,4096
299.5,310.8,1600.0,32.4,67,0,0,0,0,0,0,True,False,False,51840.0,11.300000000000011,4489
299.5,310.8,1356.0,54.9,72,0,0,0,0,0,0,False,True,False,74444.4,11.300000000000011,5184
299.5,310.8,1571.0,38.2,74,0,0,0,0,0,0,False,True,False,60012.200000000004,11.300000000000011,5476
299.6,310.9,1658.0,28.0,76,0,0,0,0,0,0,False,True,False,46424.0,11.299999999999955,5776
299.6,310.8,1393.0,49.9,78,0,0,0,0,0,0,False,True,False,69510.7,11.199999999999989,6084
299.7,311.0,1448.0,49.8,80,0,0,0,0,0,0,False,False,True,72110.4,11.300000000000011,6400
299.7,310.9,1477.0,40.4,83,0,0,0,0,0,0,False,True,False,59670.799999999996,11.199999999999989,6889
299.7,311.0,1506.0,42.7,85,0,0,0,0,0,0,False,False,True,64306.200000000004,11.300000000000011,7225
299.7,310.9,1685.0,32.1,88,0,0,0,0,0,0,False,False,True,54088.5,11.199999999999989,7744
299.6,310.9,1533.0,31.8,91,0,0,0,0,0,0,False,True,False,48749.4,11.299999999999955,8281
299.5,310.8,1447.0,41.0,93,0,0,0,0,0,0,False,True,False,59327.0,11.300000000000011,8649
299.5,310.7,1488.0,39.5,95,0,0,0,0,0,0,False,False,True,58776.0,11.199999999999989,9025
299.6,310.8,1427.0,50.4,98,0,0,0,0,0,0,False,False,True,71920.8,11.199999999999989,9604
299.5,310.7,1424.0,41.3,101,0,0,0,0,0,0,False,False,True,58811.2,11.199999999999989,10201
299.5,310.7,1472.0,40.9,104,0,0,0,0,0,0,False,True,False,60204.799999999996,11.199999999999989,10816
299.5,310.7,1438.0,45.7,106,0,0,0,0,0,0,False,True,False,65716.6,11.199999999999989,11236
299.6,310.8,1507.0,42.4,108,0,0,0,0,0,0,False,True,False,63896.799999999996,11.199999999999989,11664
299.6,310.7,1393.0,52.1,110,0,0,0,0,0,0,False,True,False,72575.3,11.099999999999966,12100
299.5,310.8,1283.0,52.4,112,0,0,0,0,0,0,False,True,False,67229.2,11.300000000000011,12544
299.6,310.8,1644.0,30.9,114,0,0,0,0,0,0,False,True,False,50799.6,11.199999999999989,12996
299.6,310.8,1498.0,46.9,116,0,0,0,0,0,0,False,True,False,70256.2,11.199999999999989,13456
299.6,310.8,1400.0,40.8,118,0,0,0,0,0,0,False,True,False,57119.99999999999,11.199999999999989,13924
299.6,310.9,1679.0,31.2,120,0,0,0,0,0,0,True,False,False,52384.799999999996,11.299999999999955,14400
299.7,311.1,1618.0,30.3,125,0,0,0,0,0,0,False,False,True,49025.4,11.400000000000034,15625
299.6,311.0,1714.0,30.2,128,0,0,0,0,0,0,True,False,False,51762.799999999996,11.399999999999977,16384
299.6,311.0,1574.0,35.0,133,0,0,0,0,0,0,False,True,False,55090.0,11.399999999999977,17689
299.7,311.1,1574.0,36.4,135,0,0,0,0,0,0,False,True,False,57293.6,11.400000000000034,18225
299.6,310.9,1472.0,40.9,137,0,0,0,0,0,0,False,True,False,60204.799999999996,11.299999999999955,18769
299.6,311.0,1552.0,33.2,139,0,0,0,0,0,0,False,True,False,51526.4,11.399999999999977,19321
299.7,311.1,1603.0,31.4,141,0,0,0,0,0,0,False,True,False,50334.2,11.400000000000034,19881
299.7,311.1,1353.0,47.1,143,0,0,0,0,0,0,True,False,False,63726.3,11.400000000000034,20449
299.7,311.1,1690.0,30.6,148,0,0,0,0,0,0,False,True,False,51714.0,11.400000000000034,21904
299.8,311.2,1745.0,26.3,150,0,0,0,0,0,0,False,False,True,45893.5,11.399999999999977,22500
299.9,311.3,1522.0,45.7,153,0,0,0,0,0,0,False,True,False,69555.40000000001,11.400000000000034,23409
300.0,311.4,1641.0,34.5,155,0,0,0,0,0,0,True,False,False,56614.5,11.399999999999977,24025
299.9,311.4,1596.0,28.9,160,0,0,0,0,0,0,False,True,False,46124.399999999994,11.5,25600
299.9,311.4,1497.0,37.0,162,0,0,0,0,0,0,True,False,False,55389.0,11.5,26244
299.9,311.3,1371.0,52.3,167,0,0,0,0,0,0,False,True,False,71703.3,11.400000000000034,27889
299.9,311.3,1445.0,41.2,169,0,0,0,0,0,0,False,False,True,59534.00000000001,11.400000000000034,28561
299.8,311.2,1564.0,40.0,172,0,0,0,0,0,0,False,True,False,62560.0,11.399999999999977,29584
299.7,311.1,1439.0,44.9,174,0,0,0,0,0,0,False,True,False,64611.1,11.400000000000034,30276
299.7,311.2,1352.0,52.1,176,0,0,0,0,0,0,False,True,False,70439.2,11.5,30976
299.8,311.3,1560.0,35.4,178,0,0,0,0,0,0,False,True,False,55224.0,11.5,31684
